"SECCODE";"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"LKOH";"03.01.2018 00:00:00";"3340";"3421.5";"3340";"3421.5";"395934"
"LKOH";"04.01.2018 00:00:00";"3428";"3501";"3392.5";"3501";"702060"
"LKOH";"05.01.2018 00:00:00";"3499.5";"3569.5";"3491";"3569.5";"597634"
"LKOH";"09.01.2018 00:00:00";"3575";"3647.5";"3575";"3628.5";"852342"
"LKOH";"10.01.2018 00:00:00";"3640";"3649";"3594.5";"3641";"1025327"
"LKOH";"11.01.2018 00:00:00";"3644.5";"3689.5";"3610";"3687.5";"665221"
"LKOH";"12.01.2018 00:00:00";"3677";"3942";"3650";"3908";"2678400"
"LKOH";"15.01.2018 00:00:00";"3932";"3985";"3876.5";"3876.5";"928147"
"LKOH";"16.01.2018 00:00:00";"3887";"3897";"3767.5";"3862";"1158201"
"LKOH";"17.01.2018 00:00:00";"3846.5";"3868.5";"3811";"3851.5";"808217"
"LKOH";"18.01.2018 00:00:00";"3866";"3890";"3842.5";"3855";"979560"
"LKOH";"19.01.2018 00:00:00";"3850";"3885.5";"3801";"3825.5";"662931"
"LKOH";"22.01.2018 00:00:00";"3830";"3871";"3812";"3870";"611168"
"LKOH";"23.01.2018 00:00:00";"3870";"3870";"3791";"3841.5";"828465"
"LKOH";"24.01.2018 00:00:00";"3841";"3852.5";"3808";"3850";"524751"
"LKOH";"25.01.2018 00:00:00";"3860";"3860";"3808";"3825";"1089571"
"LKOH";"26.01.2018 00:00:00";"3824.5";"3828";"3780.5";"3821";"628670"
"LKOH";"29.01.2018 00:00:00";"3825";"3830.5";"3759";"3778";"727704"
"LKOH";"30.01.2018 00:00:00";"3753";"3816";"3703";"3713";"827378"
"LKOH";"31.01.2018 00:00:00";"3700";"3759";"3697";"3728";"1036121"
"LKOH";"01.02.2018 00:00:00";"3733";"3762.5";"3722.5";"3760.5";"506782"
"LKOH";"02.02.2018 00:00:00";"3754";"3798";"3741";"3797";"692059"
"LKOH";"05.02.2018 00:00:00";"3770";"3787.5";"3746";"3752";"724635"
"LKOH";"06.02.2018 00:00:00";"3677";"3718";"3611.5";"3655.5";"1801395"
"LKOH";"07.02.2018 00:00:00";"3686.5";"3754";"3675";"3735";"862033"
"LKOH";"08.02.2018 00:00:00";"3715.5";"3750.5";"3681";"3686";"1006162"
"LKOH";"09.02.2018 00:00:00";"3650";"3679.5";"3615";"3617.5";"1284861"
"LKOH";"12.02.2018 00:00:00";"3639";"3682.5";"3621";"3656.5";"746034"
"LKOH";"13.02.2018 00:00:00";"3662.5";"3737";"3650";"3729.5";"830901"
"LKOH";"14.02.2018 00:00:00";"3735";"3751.5";"3685";"3709";"680598"
"LKOH";"15.02.2018 00:00:00";"3735";"3767";"3726.5";"3730";"850067"
"LKOH";"16.02.2018 00:00:00";"3745";"3819";"3735";"3751";"795779"
"LKOH";"19.02.2018 00:00:00";"3755";"3778";"3705.5";"3715";"394167"
"LKOH";"20.02.2018 00:00:00";"3711";"3744";"3686.5";"3744";"362064"
"LKOH";"21.02.2018 00:00:00";"3732";"3819";"3731.5";"3808.5";"584030"
"LKOH";"22.02.2018 00:00:00";"3795";"3836";"3772";"3836";"772462"
"LKOH";"26.02.2018 00:00:00";"3870";"3899";"3814";"3839.5";"681081"
"LKOH";"27.02.2018 00:00:00";"3835";"3855.5";"3786";"3838.5";"659167"
"LKOH";"28.02.2018 00:00:00";"3817.5";"3832.5";"3775";"3776.5";"793371"
"LKOH";"01.03.2018 00:00:00";"3767.5";"3790";"3741";"3754";"580995"
"LKOH";"02.03.2018 00:00:00";"3749.5";"3769";"3675.5";"3749.5";"562008"
"LKOH";"05.03.2018 00:00:00";"3752.5";"3786";"3726.5";"3730";"374161"
"LKOH";"06.03.2018 00:00:00";"3740.5";"3766";"3727.5";"3744";"645004"
"LKOH";"07.03.2018 00:00:00";"3725";"3726";"3690";"3721";"677931"
"LKOH";"09.03.2018 00:00:00";"3710";"3789";"3706";"3789";"325236"
"LKOH";"12.03.2018 00:00:00";"3785";"3794";"3740";"3770";"373705"
"LKOH";"13.03.2018 00:00:00";"3767";"3776";"3742";"3773";"507869"
"LKOH";"14.03.2018 00:00:00";"3757.5";"3776";"3735";"3742";"502987"
"LKOH";"15.03.2018 00:00:00";"3743.5";"3800";"3718.5";"3800";"943034"
"LKOH";"16.03.2018 00:00:00";"3798";"3874.5";"3773.5";"3874.5";"1187540"
"LKOH";"19.03.2018 00:00:00";"3873.5";"3880";"3807.5";"3815";"582051"
"LKOH";"20.03.2018 00:00:00";"3827.5";"3869.5";"3792";"3860";"745211"
"LKOH";"21.03.2018 00:00:00";"3865";"3937";"3849";"3874";"783536"
"LKOH";"22.03.2018 00:00:00";"3889.5";"3903";"3829";"3857";"606156"
"LKOH";"23.03.2018 00:00:00";"3838";"3915";"3818";"3874.5";"1101805"
"LKOH";"26.03.2018 00:00:00";"3875";"3889";"3800";"3800";"638825"
"LKOH";"27.03.2018 00:00:00";"3831";"3909";"3820";"3878";"889949"
"LKOH";"28.03.2018 00:00:00";"3858";"3947";"3850.5";"3927";"710820"
"LKOH";"29.03.2018 00:00:00";"3936.5";"3991.5";"3916.5";"3991.5";"861187"
"LKOH";"30.03.2018 00:00:00";"3988";"4004";"3961";"3961";"265745"
"LKOH";"02.04.2018 00:00:00";"3963.5";"4005";"3955.5";"3955.5";"434373"
"LKOH";"03.04.2018 00:00:00";"3960";"3975";"3920.5";"3951";"460652"
"LKOH";"04.04.2018 00:00:00";"3945";"3966";"3897";"3939";"644640"
"LKOH";"05.04.2018 00:00:00";"3940.5";"3990";"3940.5";"3990";"617054"
"LKOH";"06.04.2018 00:00:00";"3967.5";"3972.5";"3918.5";"3939";"570606"
"LKOH";"09.04.2018 00:00:00";"3919.5";"3920.5";"3532.5";"3620";"2908801"
"LKOH";"10.04.2018 00:00:00";"3646.5";"3935";"3621";"3900";"2183915"
"LKOH";"11.04.2018 00:00:00";"3872";"4077";"3865";"4070";"2053395"
"LKOH";"12.04.2018 00:00:00";"4077";"4098";"3944.5";"3979";"1184424"
"LKOH";"13.04.2018 00:00:00";"3990";"3990";"3882.5";"3902";"1187189"
"LKOH";"16.04.2018 00:00:00";"3877";"3935.5";"3851.5";"3892";"755970"
"LKOH";"17.04.2018 00:00:00";"3912.5";"3951";"3905";"3940";"1015039"
"LKOH";"18.04.2018 00:00:00";"3935.5";"4033.5";"3927.5";"4030";"1087745"
"LKOH";"19.04.2018 00:00:00";"4030";"4056";"3994";"4015";"705236"
"LKOH";"20.04.2018 00:00:00";"4008";"4029";"3965";"3985";"433760"
"LKOH";"23.04.2018 00:00:00";"3981.5";"4019";"3933";"3974";"819372"
"LKOH";"24.04.2018 00:00:00";"4000.5";"4063";"3980";"3999.5";"732044"
"LKOH";"25.04.2018 00:00:00";"3973.5";"4029";"3950.5";"4029";"506747"
"LKOH";"26.04.2018 00:00:00";"4029.5";"4157";"4016.5";"4140";"957780"
"LKOH";"27.04.2018 00:00:00";"4140.5";"4215";"4140.5";"4212";"796268"
"LKOH";"28.04.2018 00:00:00";"4202";"4202";"4170";"4178.5";"84288"
"LKOH";"30.04.2018 00:00:00";"4171";"4243";"4156.5";"4156.5";"537010"
"LKOH";"02.05.2018 00:00:00";"4155";"4206";"4141";"4141";"578521"
"LKOH";"03.05.2018 00:00:00";"4137.5";"4160.5";"4068";"4068";"712980"
"LKOH";"04.05.2018 00:00:00";"4089.5";"4128";"4080.5";"4108";"560144"
"LKOH";"07.05.2018 00:00:00";"4111";"4176";"4111";"4121";"298539"
"LKOH";"08.05.2018 00:00:00";"4110.5";"4180";"4086.5";"4180";"693559"
"LKOH";"10.05.2018 00:00:00";"4225";"4288";"4209.5";"4235";"903164"
"LKOH";"11.05.2018 00:00:00";"4250";"4383";"4236";"4383";"950563"
"LKOH";"14.05.2018 00:00:00";"4372.5";"4407.5";"4322.5";"4407.5";"814988"
"LKOH";"15.05.2018 00:00:00";"4379.5";"4404";"4355";"4392";"862316"
"LKOH";"16.05.2018 00:00:00";"4380";"4418";"4347.5";"4410";"759144"
"LKOH";"17.05.2018 00:00:00";"4409";"4430.5";"4354";"4354";"672983"
"LKOH";"18.05.2018 00:00:00";"4364";"4450";"4354.5";"4450";"765743"
"LKOH";"21.05.2018 00:00:00";"4449";"4453.5";"4398.5";"4398.5";"498242"
"LKOH";"22.05.2018 00:00:00";"4407.5";"4414.5";"4337";"4360";"750105"
"LKOH";"23.05.2018 00:00:00";"4338.5";"4338.5";"4251.5";"4263";"790126"
"LKOH";"24.05.2018 00:00:00";"4283";"4298.5";"4230";"4230";"566530"
"LKOH";"25.05.2018 00:00:00";"4246";"4281.5";"4206";"4248";"767247"
"LKOH";"28.05.2018 00:00:00";"4253.5";"4300.5";"4217";"4290";"301323"
"LKOH";"29.05.2018 00:00:00";"4292";"4298.5";"4163";"4224";"839253"
"LKOH";"30.05.2018 00:00:00";"4224";"4268";"4181.5";"4246.5";"695454"
"LKOH";"31.05.2018 00:00:00";"4255";"4262";"4157.5";"4209";"1514571"
"LKOH";"01.06.2018 00:00:00";"4210";"4258";"4180.5";"4205.5";"750947"
"LKOH";"04.06.2018 00:00:00";"4224.5";"4304.5";"4224.5";"4299";"747686"
"LKOH";"05.06.2018 00:00:00";"4297.5";"4313.5";"4248.5";"4278";"1061259"
"LKOH";"06.06.2018 00:00:00";"4285";"4285";"4212.5";"4264.5";"524848"
"LKOH";"07.06.2018 00:00:00";"4270";"4292";"4250";"4250";"518073"
"LKOH";"08.06.2018 00:00:00";"4235";"4282.5";"4159.5";"4159.5";"939857"
"LKOH";"09.06.2018 00:00:00";"4172.5";"4198";"4168.5";"4191";"54043"
"LKOH";"11.06.2018 00:00:00";"4194";"4199.5";"4140";"4159.5";"301390"
"LKOH";"13.06.2018 00:00:00";"4181.5";"4208.5";"4140";"4140";"778022"
"LKOH";"14.06.2018 00:00:00";"4120";"4136";"4083";"4090";"565773"
"LKOH";"15.06.2018 00:00:00";"4102.5";"4137";"4053";"4055";"1592602"
"LKOH";"18.06.2018 00:00:00";"4039";"4082";"4018";"4045.5";"576993"
"LKOH";"19.06.2018 00:00:00";"4035";"4108.5";"4006";"4091";"834287"
"LKOH";"20.06.2018 00:00:00";"4100";"4161.5";"4097.5";"4132";"793363"
"LKOH";"21.06.2018 00:00:00";"4138.5";"4171.5";"4117.5";"4135";"693440"
"LKOH";"22.06.2018 00:00:00";"4155";"4189";"4125";"4125";"673234"
"LKOH";"25.06.2018 00:00:00";"4110";"4167.5";"4110";"4140";"489461"
"LKOH";"26.06.2018 00:00:00";"4151";"4173";"4128";"4154";"420499"
"LKOH";"27.06.2018 00:00:00";"4173.5";"4259";"4172";"4222";"593532"
"LKOH";"28.06.2018 00:00:00";"4220";"4272";"4212.5";"4230.5";"678883"
"LKOH";"29.06.2018 00:00:00";"4255";"4355";"4250.5";"4350";"1011525"
"LKOH";"02.07.2018 00:00:00";"4335";"4401";"4319.5";"4376";"854184"
"LKOH";"03.07.2018 00:00:00";"4366";"4393";"4322";"4325";"549601"
"LKOH";"04.07.2018 00:00:00";"4335";"4349.5";"4326.5";"4334.5";"152697"
"LKOH";"05.07.2018 00:00:00";"4331";"4462";"4326";"4462";"693251"
"LKOH";"06.07.2018 00:00:00";"4452";"4452";"4351.5";"4415.5";"741241"
"LKOH";"09.07.2018 00:00:00";"4406";"4460";"4406";"4452";"656440"
"LKOH";"10.07.2018 00:00:00";"4369";"4409.5";"4336";"4355";"1019915"
"LKOH";"11.07.2018 00:00:00";"4346";"4350";"4280";"4280";"595247"
"LKOH";"12.07.2018 00:00:00";"4272";"4302.5";"4223";"4236";"706179"
"LKOH";"13.07.2018 00:00:00";"4231.5";"4333.5";"4231.5";"4319";"560147"
"LKOH";"16.07.2018 00:00:00";"4320";"4347";"4265";"4300.5";"460429"
"LKOH";"17.07.2018 00:00:00";"4287.5";"4287.5";"4200";"4262.5";"564322"
"LKOH";"18.07.2018 00:00:00";"4269";"4308.5";"4240";"4299";"605500"
"LKOH";"19.07.2018 00:00:00";"4295";"4334";"4269.5";"4334";"577713"
"LKOH";"20.07.2018 00:00:00";"4341.5";"4357.5";"4286";"4300";"583727"
"LKOH";"23.07.2018 00:00:00";"4295";"4382.5";"4276.5";"4340";"441943"
"LKOH";"24.07.2018 00:00:00";"4360";"4360";"4317.5";"4322";"335070"
"LKOH";"25.07.2018 00:00:00";"4313";"4396";"4305";"4385";"473223"
"LKOH";"26.07.2018 00:00:00";"4400";"4421";"4387.5";"4420";"526688"
"LKOH";"27.07.2018 00:00:00";"4417.5";"4426";"4383";"4425";"359062"
"LKOH";"30.07.2018 00:00:00";"4400.5";"4430";"4370.5";"4410";"446564"
"LKOH";"31.07.2018 00:00:00";"4400.5";"4488";"4377.5";"4451.5";"804159"
"LKOH";"01.08.2018 00:00:00";"4460";"4509";"4454.5";"4494";"513113"
"LKOH";"02.08.2018 00:00:00";"4480";"4527";"4478";"4501.5";"442911"
"LKOH";"03.08.2018 00:00:00";"4494.5";"4529";"4467.5";"4499.5";"479872"
"LKOH";"06.08.2018 00:00:00";"4500";"4517";"4450";"4479";"410588"
"LKOH";"07.08.2018 00:00:00";"4479.5";"4539";"4472";"4520";"428396"
"LKOH";"08.08.2018 00:00:00";"4520";"4525";"4448";"4499";"536737"
"LKOH";"09.08.2018 00:00:00";"4490";"4598";"4490";"4598";"703235"
"LKOH";"10.08.2018 00:00:00";"4594";"4648";"4546";"4577";"672844"
"LKOH";"13.08.2018 00:00:00";"4560";"4601.5";"4521.5";"4541";"728393"
"LKOH";"14.08.2018 00:00:00";"4560";"4579";"4452.5";"4460";"755229"
"LKOH";"15.08.2018 00:00:00";"4448";"4465";"4361.5";"4428.5";"886845"
"LKOH";"16.08.2018 00:00:00";"4428";"4440";"4351.5";"4396";"435882"
"LKOH";"17.08.2018 00:00:00";"4382";"4418";"4358";"4375";"435110"
"LKOH";"20.08.2018 00:00:00";"4395";"4425";"4370";"4386";"268812"
"LKOH";"21.08.2018 00:00:00";"4395";"4466.5";"4353";"4465";"511221"
"LKOH";"22.08.2018 00:00:00";"4472";"4512.5";"4449";"4512.5";"507810"
"LKOH";"23.08.2018 00:00:00";"4515";"4541";"4421";"4450";"656777"
"LKOH";"24.08.2018 00:00:00";"4450";"4531.5";"4423";"4500.5";"629549"
"LKOH";"27.08.2018 00:00:00";"4502";"4577";"4492";"4577";"249917"
"LKOH";"28.08.2018 00:00:00";"4580.5";"4598";"4545";"4587.5";"405787"
"LKOH";"29.08.2018 00:00:00";"4590";"4687.5";"4585";"4638.5";"641159"
"LKOH";"30.08.2018 00:00:00";"4663";"4738";"4640.5";"4702";"688543"
"LKOH";"31.08.2018 00:00:00";"4695";"4719.5";"4663";"4700.5";"711666"
"LKOH";"03.09.2018 00:00:00";"4698";"4749";"4685.5";"4728";"287508"
"LKOH";"04.09.2018 00:00:00";"4747";"4762.5";"4704.5";"4717";"352050"
"LKOH";"05.09.2018 00:00:00";"4704";"4710.5";"4637";"4637";"529456"
"LKOH";"06.09.2018 00:00:00";"4628";"4650";"4594";"4610.5";"581929"
"LKOH";"07.09.2018 00:00:00";"4620";"4649";"4547";"4623";"603403"
"LKOH";"10.09.2018 00:00:00";"4648.5";"4715";"4643";"4688.5";"413242"
"LKOH";"11.09.2018 00:00:00";"4677";"4746.5";"4665.5";"4706.5";"766622"
"LKOH";"12.09.2018 00:00:00";"4705";"4744.5";"4622.5";"4622.5";"587167"
"LKOH";"13.09.2018 00:00:00";"4621";"4688.5";"4608";"4659";"588717"
"LKOH";"14.09.2018 00:00:00";"4650";"4670";"4603";"4604";"442226"
"LKOH";"17.09.2018 00:00:00";"4619";"4643";"4572";"4631";"454385"
"LKOH";"18.09.2018 00:00:00";"4630";"4697";"4601.5";"4685";"698734"
"LKOH";"19.09.2018 00:00:00";"4692";"4726.5";"4673.5";"4719";"609508"
"LKOH";"20.09.2018 00:00:00";"4709.5";"4735";"4676.5";"4701";"1677197"
"LKOH";"21.09.2018 00:00:00";"4686.5";"4755";"4678.5";"4737.5";"1411763"
"LKOH";"24.09.2018 00:00:00";"4747";"4798";"4724.5";"4780";"615869"
"LKOH";"25.09.2018 00:00:00";"4800";"4900";"4780";"4900";"721203"
"LKOH";"26.09.2018 00:00:00";"4899";"4908.5";"4777";"4828.5";"934054"
"LKOH";"27.09.2018 00:00:00";"4821";"4952.5";"4813";"4952";"1133318"
"LKOH";"28.09.2018 00:00:00";"4945";"5042.5";"4930.5";"5022";"761477"
"LKOH";"01.10.2018 00:00:00";"5045";"5115";"4980";"5016";"944915"
"LKOH";"02.10.2018 00:00:00";"5033";"5037.5";"4877";"4898.5";"842901"
"LKOH";"03.10.2018 00:00:00";"4912.5";"5055";"4905";"5035";"1027078"
"LKOH";"04.10.2018 00:00:00";"5024";"5035";"4956";"4990";"804543"
"LKOH";"05.10.2018 00:00:00";"4989";"5043.5";"4962.5";"4987";"503118"
"LKOH";"08.10.2018 00:00:00";"4982.5";"5015";"4941.5";"4966";"381963"
"LKOH";"09.10.2018 00:00:00";"4981.5";"5031";"4970.5";"4971.5";"436837"
"LKOH";"10.10.2018 00:00:00";"4993.5";"4993.5";"4901.5";"4901.5";"395030"
"LKOH";"11.10.2018 00:00:00";"4840";"4883";"4770.5";"4804";"947246"
"LKOH";"12.10.2018 00:00:00";"4850";"4880.5";"4806";"4806";"478564"
"LKOH";"15.10.2018 00:00:00";"4837";"4837";"4733";"4747";"435853"
"LKOH";"16.10.2018 00:00:00";"4755";"4797";"4721.5";"4795";"468178"
"LKOH";"17.10.2018 00:00:00";"4820";"4832.5";"4732";"4773";"395161"
"LKOH";"18.10.2018 00:00:00";"4749";"4770";"4682";"4694.5";"457730"
"LKOH";"19.10.2018 00:00:00";"4709.5";"4750";"4665.5";"4693";"662876"
"LKOH";"22.10.2018 00:00:00";"4710";"4725";"4635.5";"4673.5";"383719"
"LKOH";"23.10.2018 00:00:00";"4691";"4896";"4691";"4770";"2808341"
"LKOH";"24.10.2018 00:00:00";"4825";"4995";"4798";"4995";"6612873"
"LKOH";"25.10.2018 00:00:00";"4940";"4968";"4886";"4943";"1790415"
"LKOH";"26.10.2018 00:00:00";"4921";"4924.5";"4806";"4888.5";"1085876"
"LKOH";"29.10.2018 00:00:00";"4885";"4926.5";"4856";"4872.5";"624901"
"LKOH";"30.10.2018 00:00:00";"4841";"4855";"4726";"4778.5";"840102"
"LKOH";"31.10.2018 00:00:00";"4800.5";"4946";"4800.5";"4945";"799085"
"LKOH";"01.11.2018 00:00:00";"4910";"5004";"4861.5";"4937";"695196"
"LKOH";"02.11.2018 00:00:00";"4948";"5004.5";"4910";"4980";"895847"
"LKOH";"06.11.2018 00:00:00";"5000";"5083";"4976";"5055";"910145"
"LKOH";"07.11.2018 00:00:00";"5054.5";"5174.5";"5016";"5174.5";"732623"
"LKOH";"08.11.2018 00:00:00";"5176";"5192.5";"5130";"5160";"588944"
"LKOH";"09.11.2018 00:00:00";"5136";"5147.5";"4996.5";"5094.5";"896172"
"LKOH";"12.11.2018 00:00:00";"5101.5";"5191";"5101.5";"5129";"521518"
"LKOH";"13.11.2018 00:00:00";"5119";"5126.5";"4941";"4959.5";"1246408"
"LKOH";"14.11.2018 00:00:00";"4923";"4933";"4831.5";"4856.5";"964537"
"LKOH";"15.11.2018 00:00:00";"4864.5";"4914";"4835";"4854";"569079"
"LKOH";"16.11.2018 00:00:00";"4860.5";"4915";"4813";"4824";"655941"
"LKOH";"19.11.2018 00:00:00";"4850";"4912";"4820";"4845.5";"595428"
"LKOH";"20.11.2018 00:00:00";"4820";"4830";"4743";"4809.5";"620325"
"LKOH";"21.11.2018 00:00:00";"4799";"4835";"4766";"4800";"632581"
"LKOH";"22.11.2018 00:00:00";"4791.5";"4819";"4755";"4813.5";"435668"
"LKOH";"23.11.2018 00:00:00";"4800";"4800";"4624.5";"4670";"1188339"
"LKOH";"26.11.2018 00:00:00";"4699.5";"4699.5";"4555";"4623";"1165029"
"LKOH";"27.11.2018 00:00:00";"4632";"4703";"4609";"4689";"1042648"
"LKOH";"28.11.2018 00:00:00";"4699";"4758";"4655.5";"4717.5";"778668"
"LKOH";"29.11.2018 00:00:00";"4729";"4796";"4659";"4766";"1277988"
"LKOH";"30.11.2018 00:00:00";"4771";"4900";"4765";"4896";"1412897"
"LKOH";"03.12.2018 00:00:00";"4995";"5098.5";"4952";"5098.5";"1399629"
"LKOH";"04.12.2018 00:00:00";"5100";"5221";"5030";"5209";"1270270"
"LKOH";"05.12.2018 00:00:00";"5156";"5260";"5129.5";"5260";"943848"
"LKOH";"06.12.2018 00:00:00";"5220";"5325";"5084";"5162.5";"1361884"
"LKOH";"07.12.2018 00:00:00";"5170";"5321.5";"5103";"5266.5";"1471855"
"LKOH";"10.12.2018 00:00:00";"5249";"5342";"5149";"5173.5";"1073265"
"LKOH";"11.12.2018 00:00:00";"5151";"5289.5";"5114";"5267";"884766"
"LKOH";"12.12.2018 00:00:00";"5250";"5270";"5102";"5102";"833397"
"LKOH";"13.12.2018 00:00:00";"5105";"5156";"5040.5";"5131.5";"901995"
"LKOH";"14.12.2018 00:00:00";"5119.5";"5141.5";"5079";"5100";"734502"
"LKOH";"17.12.2018 00:00:00";"5091";"5137.5";"5071";"5100";"629951"
"LKOH";"18.12.2018 00:00:00";"5049";"5049.5";"4900";"4925";"1405909"
"LKOH";"19.12.2018 00:00:00";"4890";"4928.5";"4865";"4910";"936443"
"LKOH";"20.12.2018 00:00:00";"4830";"4838.5";"4716.5";"4808.5";"1557668"
"LKOH";"21.12.2018 00:00:00";"4789.5";"4954";"4745";"4930";"2283579"
"LKOH";"24.12.2018 00:00:00";"4900";"4966";"4842.5";"4909";"623396"
"LKOH";"25.12.2018 00:00:00";"4841";"4842.5";"4744.5";"4810";"269077"
"LKOH";"26.12.2018 00:00:00";"4829";"4859";"4803";"4829.5";"182587"
"LKOH";"27.12.2018 00:00:00";"4901";"4925.5";"4858";"4884";"494744"
"LKOH";"28.12.2018 00:00:00";"4911";"5009.5";"4901.5";"4955.5";"662664"
"LKOH";"29.12.2018 00:00:00";"4975";"5000";"4965";"4997";"57279"
"LKOH";"03.01.2019 00:00:00";"4984";"5050";"4886.5";"5007";"632153"
"LKOH";"04.01.2019 00:00:00";"5021";"5083";"5021";"5074.5";"350743"
"LKOH";"08.01.2019 00:00:00";"5037";"5056";"4964.5";"5039";"989453"
"LKOH";"09.01.2019 00:00:00";"5050";"5077";"5025";"5060";"820940"
"LKOH";"10.01.2019 00:00:00";"5048.5";"5152";"5004";"5152";"807655"
"LKOH";"11.01.2019 00:00:00";"5153.5";"5212";"5135.5";"5200";"682434"
"LKOH";"14.01.2019 00:00:00";"5187";"5200";"5134.5";"5200";"418371"
"LKOH";"15.01.2019 00:00:00";"5213.5";"5237.5";"5125";"5195";"611109"
"LKOH";"16.01.2019 00:00:00";"5197";"5209.5";"5114";"5129";"507299"
"LKOH";"17.01.2019 00:00:00";"5120";"5187";"5060";"5184.5";"704441"
"LKOH";"18.01.2019 00:00:00";"5194";"5206";"5143";"5193.5";"585467"
"LKOH";"21.01.2019 00:00:00";"5207";"5224";"5180.5";"5200";"279987"
"LKOH";"22.01.2019 00:00:00";"5187";"5212";"5158.5";"5186";"651497"
"LKOH";"23.01.2019 00:00:00";"5190.5";"5222";"5176.5";"5205.5";"593066"
"LKOH";"24.01.2019 00:00:00";"5185.5";"5196.5";"5143.5";"5196.5";"640887"
"LKOH";"25.01.2019 00:00:00";"5196";"5246";"5183.5";"5215";"667326"
"LKOH";"28.01.2019 00:00:00";"5212";"5215";"5143";"5165";"659844"
"LKOH";"29.01.2019 00:00:00";"5150";"5215";"5136";"5196.5";"515004"
"LKOH";"30.01.2019 00:00:00";"5184.5";"5227";"5184";"5227";"456853"
"LKOH";"31.01.2019 00:00:00";"5240";"5300";"5228";"5272.5";"791137"
"LKOH";"01.02.2019 00:00:00";"5267.5";"5329.5";"5241";"5319.5";"546468"
"LKOH";"04.02.2019 00:00:00";"5333";"5406";"5314.5";"5350";"489423"
"LKOH";"05.02.2019 00:00:00";"5363.5";"5435";"5363";"5435";"395021"
"LKOH";"06.02.2019 00:00:00";"5439";"5488.5";"5402.5";"5461";"569203"
"LKOH";"07.02.2019 00:00:00";"5444";"5464.5";"5385";"5385";"560613"
"LKOH";"08.02.2019 00:00:00";"5369.5";"5403";"5334.5";"5386";"517950"
"LKOH";"11.02.2019 00:00:00";"5381.5";"5440";"5380";"5419.5";"425813"
"LKOH";"12.02.2019 00:00:00";"5421.5";"5475.5";"5391.5";"5439";"438101"
"LKOH";"13.02.2019 00:00:00";"5434";"5435.5";"5313";"5351";"750434"
"LKOH";"14.02.2019 00:00:00";"5312";"5395";"5291";"5360.5";"811821"
"LKOH";"15.02.2019 00:00:00";"5388";"5448";"5361.5";"5426";"455541"
"LKOH";"18.02.2019 00:00:00";"5454";"5485.5";"5404";"5483.5";"505508"
"LKOH";"19.02.2019 00:00:00";"5483.5";"5496";"5428.5";"5443.5";"518735"
"LKOH";"20.02.2019 00:00:00";"5454";"5495";"5438.5";"5445";"583804"
"LKOH";"21.02.2019 00:00:00";"5438";"5465.5";"5416";"5447.5";"473013"
"LKOH";"22.02.2019 00:00:00";"5452";"5527";"5445.5";"5527";"570935"
"LKOH";"25.02.2019 00:00:00";"5531";"5587.5";"5496.5";"5533";"548742"
"LKOH";"26.02.2019 00:00:00";"5510";"5551";"5455.5";"5551";"595094"
"LKOH";"27.02.2019 00:00:00";"5561";"5581";"5526.5";"5580";"472896"
"LKOH";"28.02.2019 00:00:00";"5574";"5587.5";"5501";"5501";"852105"
"LKOH";"01.03.2019 00:00:00";"5517";"5535";"5488";"5500.5";"486945"
"LKOH";"04.03.2019 00:00:00";"5502.5";"5550";"5467";"5546.5";"425266"
"LKOH";"05.03.2019 00:00:00";"5535";"5660";"5530";"5622.5";"649004"
"LKOH";"06.03.2019 00:00:00";"5603";"5730";"5603";"5713";"770123"
"LKOH";"07.03.2019 00:00:00";"5690";"5719.5";"5642.5";"5677";"621335"
"LKOH";"11.03.2019 00:00:00";"5649";"5669";"5561";"5561";"664261"
"LKOH";"12.03.2019 00:00:00";"5584";"5618.5";"5571";"5576";"558181"
"LKOH";"13.03.2019 00:00:00";"5574";"5609";"5542.5";"5609";"530205"
"LKOH";"14.03.2019 00:00:00";"5616";"5627";"5580";"5608";"451468"
"LKOH";"15.03.2019 00:00:00";"5608";"5662.5";"5575.5";"5662.5";"988959"
"LKOH";"18.03.2019 00:00:00";"5625.5";"5674.5";"5600";"5610";"482950"
"LKOH";"19.03.2019 00:00:00";"5615";"5682.5";"5595";"5682.5";"552152"
"LKOH";"20.03.2019 00:00:00";"5682.5";"5770";"5664";"5770";"682158"
"LKOH";"21.03.2019 00:00:00";"5773";"5793.5";"5730";"5759";"1114265"
"LKOH";"22.03.2019 00:00:00";"5759";"5799";"5732";"5793.5";"700914"
"LKOH";"25.03.2019 00:00:00";"5760";"5775";"5729";"5740";"688816"
"LKOH";"26.03.2019 00:00:00";"5749";"5819.5";"5728.5";"5809";"486415"
"LKOH";"27.03.2019 00:00:00";"5805";"5859.5";"5802.5";"5850";"542224"
"LKOH";"28.03.2019 00:00:00";"5840";"5890";"5809";"5880";"646392"
"LKOH";"29.03.2019 00:00:00";"5881.5";"5895";"5841";"5894";"708494"
"LKOH";"01.04.2019 00:00:00";"5893";"5942.5";"5878.5";"5909";"435156"
"LKOH";"02.04.2019 00:00:00";"5919";"5958";"5902";"5958";"579149"
"LKOH";"03.04.2019 00:00:00";"5961";"5996";"5926";"5926";"596004"
"LKOH";"04.04.2019 00:00:00";"5929";"5942.5";"5863";"5865";"623610"
