"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"06.08.2021 00:00:00";"285.26";"285.72";"277.87";"282.27";"90792250"
"09.08.2021 00:00:00";"282.25";"287.9";"280.8";"286.68";"68957480"
"10.08.2021 00:00:00";"288";"288.8";"285.7";"288.61";"28927610"
"11.08.2021 00:00:00";"288.97";"291.49";"287.12";"290.35";"37960320"
"12.08.2021 00:00:00";"290.3";"293.81";"290.25";"293.23";"37650060"
"13.08.2021 00:00:00";"292.7";"293.9";"291.75";"292.7";"21917770"
"16.08.2021 00:00:00";"291.47";"295.48";"290.95";"295.1";"32411920"
"17.08.2021 00:00:00";"295.13";"299.5";"290.32";"298.32";"50524670"
"18.08.2021 00:00:00";"299";"299.95";"295";"295.05";"71237280"
"19.08.2021 00:00:00";"293.46";"294.72";"289.68";"293.68";"91031470"
"20.08.2021 00:00:00";"293.8";"294.9";"289.5";"292.57";"38649700"
"23.08.2021 00:00:00";"294.7";"297.94";"294.1";"297.69";"38100520"
"24.08.2021 00:00:00";"299";"301";"295.95";"298.7";"49067610"
"25.08.2021 00:00:00";"298.7";"299.2";"294.37";"296.7";"30922290"
"26.08.2021 00:00:00";"296";"296";"293.04";"294.34";"25006370"
"27.08.2021 00:00:00";"295.8";"300";"294.81";"299.66";"34147490"
"30.08.2021 00:00:00";"301.7";"305.5";"299.97";"305.17";"69972550"
"31.08.2021 00:00:00";"305.83";"307.67";"304.1";"305.65";"64372840"
"01.09.2021 00:00:00";"306.6";"313.95";"306.19";"312.89";"79523870"
"02.09.2021 00:00:00";"313.59";"314.8";"310.3";"312.3";"53414130"
"03.09.2021 00:00:00";"312.7";"317.96";"311.16";"317.94";"63678420"
"06.09.2021 00:00:00";"319";"329.35";"318.6";"328.93";"80210780"
"07.09.2021 00:00:00";"329.93";"333";"325.5";"327.73";"72178370"
"08.09.2021 00:00:00";"328.49";"328.5";"322.22";"327.6";"58863620"
"09.09.2021 00:00:00";"326";"328.14";"323.5";"324.57";"40571600"
"10.09.2021 00:00:00";"327";"330";"325.5";"326.43";"41485730"
"13.09.2021 00:00:00";"328";"333";"327.3";"332.75";"55444990"
"14.09.2021 00:00:00";"333.1";"339.92";"332.36";"338.98";"97274480"
"15.09.2021 00:00:00";"339.39";"344.2";"337.72";"343.34";"108867890"
"16.09.2021 00:00:00";"342";"342.99";"337.03";"338.5";"94886460"
"17.09.2021 00:00:00";"338.72";"339.29";"333.3";"334.5";"61479080"
"20.09.2021 00:00:00";"329.72";"332";"321.26";"325.7";"73276540"
"21.09.2021 00:00:00";"328.7";"336.78";"328.44";"335.3";"77509780"
"22.09.2021 00:00:00";"338.4";"341.49";"337.4";"340.59";"61109370"
"23.09.2021 00:00:00";"342";"345.2";"339.43";"343.47";"63892160"
"24.09.2021 00:00:00";"343.6";"344.9";"340";"344.29";"40191890"
"27.09.2021 00:00:00";"347.95";"355.19";"347";"355.19";"120104120"
"28.09.2021 00:00:00";"359";"361.8";"353.68";"354.07";"94125920"
"29.09.2021 00:00:00";"354.05";"360.94";"352.3";"360.88";"60264350"
"30.09.2021 00:00:00";"363.25";"364.53";"359.53";"360.8";"70092520"
"01.10.2021 00:00:00";"358.45";"363.78";"356";"363.25";"47659550"
"04.10.2021 00:00:00";"364.67";"378.33";"364.3";"376.06";"102362800"
"05.10.2021 00:00:00";"378.02";"389.82";"378.02";"389.82";"134614700"
"06.10.2021 00:00:00";"395";"397.64";"370.25";"381.3";"216502410"
"07.10.2021 00:00:00";"382.18";"384.3";"361.61";"370.7";"160554040"
"08.10.2021 00:00:00";"371.5";"373";"364.77";"366.17";"104991790"
"11.10.2021 00:00:00";"369";"372.61";"363.7";"369.81";"127596320"
"12.10.2021 00:00:00";"367.27";"368.85";"362.25";"364.1";"56815900"
"13.10.2021 00:00:00";"365.24";"365.44";"352.71";"362.77";"102186900"
"14.10.2021 00:00:00";"366.4";"369.7";"364.35";"367";"59934070"
"15.10.2021 00:00:00";"368.4";"369.35";"366.61";"367.76";"35905630"
"18.10.2021 00:00:00";"365.01";"366.45";"360.15";"363.5";"43094820"
"19.10.2021 00:00:00";"364.98";"368.83";"362.24";"368.83";"51542530"
"20.10.2021 00:00:00";"367.99";"370.75";"365.5";"369.97";"39499280"
"21.10.2021 00:00:00";"368";"370.19";"360.88";"363.37";"46503390"
"22.10.2021 00:00:00";"361.4";"364.19";"357.48";"358.12";"48431440"
"25.10.2021 00:00:00";"359.99";"365.84";"356.69";"364.84";"57341870"
"26.10.2021 00:00:00";"365";"369.33";"362.54";"364.82";"51744950"
"27.10.2021 00:00:00";"363.29";"365.49";"361.18";"362.17";"30679710"
"28.10.2021 00:00:00";"360.98";"362.02";"351.62";"353.21";"86591740"
"29.10.2021 00:00:00";"351.1";"352.6";"345.4";"350.18";"75024390"
"01.11.2021 00:00:00";"350.2";"359.3";"350.2";"359.1";"46501290"
"02.11.2021 00:00:00";"359.24";"360";"351.24";"352.48";"43005590"
"03.11.2021 00:00:00";"350.56";"353.86";"346.62";"353.02";"37903170"
"05.11.2021 00:00:00";"352";"354.8";"349.23";"350.6";"25727240"
"08.11.2021 00:00:00";"353";"356.34";"348.34";"351.47";"39809120"
"09.11.2021 00:00:00";"351.06";"353.61";"346.99";"349.46";"31042610"
"10.11.2021 00:00:00";"349.99";"351.25";"344.2";"345.8";"35473970"
"11.11.2021 00:00:00";"346.94";"348.43";"343.8";"347.44";"40279860"
"12.11.2021 00:00:00";"347";"347.15";"331";"333.6";"127208680"
"15.11.2021 00:00:00";"333.8";"341.81";"333.67";"340.3";"64250540"
"16.11.2021 00:00:00";"341.48";"342.85";"331.61";"336.79";"64668540"
"17.11.2021 00:00:00";"336";"351.82";"334.83";"349.98";"79029610"
"18.11.2021 00:00:00";"350.05";"359.32";"342.28";"345.56";"102199020"
"19.11.2021 00:00:00";"348.47";"350.73";"334.2";"337.62";"96027860"
"22.11.2021 00:00:00";"334.99";"335.68";"316.66";"319.2";"151496580"
"23.11.2021 00:00:00";"316.09";"341.77";"310.62";"341.77";"150584250"
"24.11.2021 00:00:00";"343.87";"348";"332.75";"338.3";"93699350"
"25.11.2021 00:00:00";"340";"343";"335.7";"337.55";"48788260"
"26.11.2021 00:00:00";"325";"332";"320.1";"326";"104012060"
"29.11.2021 00:00:00";"335";"345.33";"331.96";"339.2";"99631910"
"30.11.2021 00:00:00";"332.5";"342.55";"331.5";"334.24";"130559830"
"01.12.2021 00:00:00";"338.51";"350.37";"337.61";"345.21";"93124760"
"02.12.2021 00:00:00";"347.3";"352.67";"344.8";"350.3";"141284500"
"03.12.2021 00:00:00";"351.5";"353.13";"343.21";"345.99";"51710280"
"06.12.2021 00:00:00";"347.21";"349.36";"333.35";"338.94";"71017940"
"07.12.2021 00:00:00";"339.25";"346";"333.43";"344.96";"75514200"
"08.12.2021 00:00:00";"346";"348.47";"336.53";"340.5";"78326320"
"09.12.2021 00:00:00";"341.28";"344.2";"335.72";"336.6";"61413030"
"10.12.2021 00:00:00";"337.36";"338.31";"329.98";"332";"44649420"
"13.12.2021 00:00:00";"333.08";"334.88";"305.76";"307.26";"140582280"
"14.12.2021 00:00:00";"307";"320";"289.78";"319.35";"168689260"
"15.12.2021 00:00:00";"319.58";"325.83";"316.5";"324.09";"79752150"
"16.12.2021 00:00:00";"326.17";"332.3";"325.38";"328.39";"95509910"
"17.12.2021 00:00:00";"327.98";"329.7";"323.03";"327.3";"131032760"
"20.12.2021 00:00:00";"323.97";"326";"316.11";"325.9";"70846810"
"21.12.2021 00:00:00";"326.61";"339.88";"326.5";"339.88";"80085260"
"22.12.2021 00:00:00";"340";"349.59";"339.29";"345.55";"96838060"
"23.12.2021 00:00:00";"346.1";"348.32";"337";"339.81";"72151400"
"24.12.2021 00:00:00";"339.26";"340.98";"334.55";"338.79";"39008160"
"27.12.2021 00:00:00";"339.7";"343.97";"339.33";"343.97";"29930500"
"28.12.2021 00:00:00";"344";"346.6";"342.55";"343.23";"34857640"
"29.12.2021 00:00:00";"343.43";"344.48";"337.13";"340.33";"43011360"
"30.12.2021 00:00:00";"340.75";"344";"337.4";"342.39";"40856900"
"03.01.2022 00:00:00";"345";"353.88";"344.3";"353.73";"40118360"
"04.01.2022 00:00:00";"353.98";"358.1";"348.35";"352.55";"52707650"
"05.01.2022 00:00:00";"351.9";"353.5";"331.55";"335";"80976450"
"06.01.2022 00:00:00";"335.9";"347.67";"330.11";"346.13";"74599950"
"10.01.2022 00:00:00";"348.56";"351";"340.51";"344";"51090750"
"11.01.2022 00:00:00";"344.68";"347";"341.27";"343.74";"41969410"
"12.01.2022 00:00:00";"344.48";"348.64";"339.57";"347.43";"53456250"
"13.01.2022 00:00:00";"347.01";"347.5";"333.49";"337.6";"118269470"
"14.01.2022 00:00:00";"338.59";"340.96";"321.51";"335.76";"120568340"
"17.01.2022 00:00:00";"335.9";"338.95";"319.17";"327.81";"96946290"
"18.01.2022 00:00:00";"329.11";"329.3";"296.7";"301.11";"220122140"
"19.01.2022 00:00:00";"299";"320.42";"282.72";"318.36";"220090450"
"20.01.2022 00:00:00";"318.4";"326.69";"310.07";"310.42";"130272450"
"21.01.2022 00:00:00";"309.49";"321.99";"303.5";"311.6";"119138170"
"24.01.2022 00:00:00";"310.8";"314";"280.6";"294.59";"236552480"
"25.01.2022 00:00:00";"293.94";"305";"289.62";"302.96";"143186690"
"26.01.2022 00:00:00";"302.9";"307.7";"293.7";"299.6";"125078000"
"27.01.2022 00:00:00";"296.93";"330";"294";"325.25";"216081130"
"28.01.2022 00:00:00";"325.5";"334.9";"322.05";"329.58";"116239740"
"31.01.2022 00:00:00";"330.9";"336.41";"330.52";"334.8";"69919140"
"01.02.2022 00:00:00";"334.95";"336.63";"325.3";"330.95";"68010800"
"02.02.2022 00:00:00";"332.39";"333.7";"325.7";"331.7";"54760820"
"03.02.2022 00:00:00";"330";"331";"322.3";"323.75";"57601360"
"04.02.2022 00:00:00";"325.5";"334.5";"320.88";"324.6";"88655550"
"07.02.2022 00:00:00";"324.51";"327.44";"316.64";"321.25";"56310540"
"08.02.2022 00:00:00";"321.45";"331.87";"319";"331.7";"77966650"
"09.02.2022 00:00:00";"332.3";"336";"330.18";"335.08";"63273270"
"10.02.2022 00:00:00";"335.41";"335.47";"328.1";"328.93";"61934110"
"11.02.2022 00:00:00";"328.97";"328.97";"316.2";"318.1";"100771640"
"14.02.2022 00:00:00";"314.1";"324.9";"303.25";"321.85";"121315290"
"15.02.2022 00:00:00";"322.43";"335.5";"322.43";"333.6";"96884740"
"16.02.2022 00:00:00";"335.86";"339.98";"331.62";"336.5";"77190530"
"17.02.2022 00:00:00";"336.37";"336.37";"322.04";"323.51";"102164080"
"18.02.2022 00:00:00";"325.51";"329.32";"306.7";"309.48";"125466600"
"21.02.2022 00:00:00";"309.48";"318.9";"241";"257.3";"413310930"
"22.02.2022 00:00:00";"253.95";"284.07";"246.7";"283.51";"324269160"
"24.02.2022 00:00:00";"255.02";"255.02";"126.53";"210";"414024040"
"25.02.2022 00:00:00";"208.01";"244.94";"191.6";"228";"211877250"
"24.03.2022 00:00:00";"251.41";"278.9";"232";"258.51";"85870120"
"25.03.2022 00:00:00";"263.99";"269.33";"225.6";"227";"67384870"
"28.03.2022 00:00:00";"225";"229.45";"213.03";"218.6";"25249730"
"29.03.2022 00:00:00";"220";"226";"206";"208";"40380090"
"30.03.2022 00:00:00";"202.99";"219.41";"202.99";"216";"67616560"
"31.03.2022 00:00:00";"218.98";"249";"217.1";"242.48";"84081100"
"01.04.2022 00:00:00";"245.9";"258.7";"242.48";"251.4";"50666270"
"04.04.2022 00:00:00";"254.03";"259.99";"237.31";"252.9";"41058980"
"05.04.2022 00:00:00";"254";"256.39";"231.45";"243.5";"39973220"
"06.04.2022 00:00:00";"238.41";"247.8";"234.41";"239.7";"20595350"
"07.04.2022 00:00:00";"240.04";"246.8";"239.13";"245";"22416890"
"08.04.2022 00:00:00";"246.79";"246.79";"240";"241.07";"14845610"
"11.04.2022 00:00:00";"241.9";"242.78";"234.16";"234.55";"15676960"
"12.04.2022 00:00:00";"234";"236.63";"223";"236.3";"26676990"
"13.04.2022 00:00:00";"238";"239.64";"232.13";"234.87";"12702160"
"14.04.2022 00:00:00";"235";"235.5";"221.1";"222.11";"21964490"
"15.04.2022 00:00:00";"222";"226.65";"215.74";"224";"19990950"
"18.04.2022 00:00:00";"224.1";"226";"216.6";"216.99";"15632330"
"19.04.2022 00:00:00";"216.9";"222";"207";"220.72";"30711040"
"20.04.2022 00:00:00";"221.43";"229.84";"215.63";"218.92";"33617060"
"21.04.2022 00:00:00";"220";"221";"210.29";"210.29";"24332810"
"22.04.2022 00:00:00";"210.5";"215";"207.01";"208";"28813400"
"25.04.2022 00:00:00";"209.95";"209.95";"201.12";"206.35";"18864290"
"26.04.2022 00:00:00";"207.97";"229.74";"206.54";"225.85";"46546720"
"27.04.2022 00:00:00";"226.01";"237.5";"221.61";"237.15";"48324930"
"28.04.2022 00:00:00";"239.4";"249";"235.5";"237.53";"69099750"
"29.04.2022 00:00:00";"238.55";"245.43";"238";"240.4";"43469200"
"04.05.2022 00:00:00";"241";"244.39";"233.12";"234.16";"20992990"
"05.05.2022 00:00:00";"235.54";"239.4";"235.08";"238.6";"14822190"
"06.05.2022 00:00:00";"238.5";"242.92";"235.1";"240.1";"18010420"
"11.05.2022 00:00:00";"239.8";"243.35";"237.58";"241.99";"16603030"
"12.05.2022 00:00:00";"241.89";"241.89";"227.22";"230.56";"24430110"
"13.05.2022 00:00:00";"232.5";"237.2";"229.02";"235.52";"17353200"
"16.05.2022 00:00:00";"234";"246.95";"233.11";"244.2";"28311920"
"17.05.2022 00:00:00";"246.01";"260";"245.3";"258.8";"60032370"
"18.05.2022 00:00:00";"261.1";"269.42";"261";"264.84";"51227600"
"19.05.2022 00:00:00";"268";"269.78";"262.65";"266.68";"24980910"
"20.05.2022 00:00:00";"268.46";"268.9";"260.41";"263";"27615130"
"23.05.2022 00:00:00";"265.44";"273";"263";"263";"30637540"
"24.05.2022 00:00:00";"263";"267.29";"250.4";"265.8";"52381290"
"25.05.2022 00:00:00";"268.48";"271.66";"263.8";"271.4";"37552300"
"26.05.2022 00:00:00";"273";"298.31";"245";"295.89";"146408540"
"27.05.2022 00:00:00";"300";"305";"293.53";"294.5";"54310020"
"30.05.2022 00:00:00";"298.61";"302";"296.28";"300.8";"30930880"
"31.05.2022 00:00:00";"302";"302";"293.51";"293.75";"19592220"
"01.06.2022 00:00:00";"293.5";"299.5";"290.25";"297.69";"22582050"
"02.06.2022 00:00:00";"297.69";"299.33";"294.9";"296";"16707880"
"03.06.2022 00:00:00";"296.05";"297.24";"291";"297";"18775010"
"06.06.2022 00:00:00";"298";"299";"295.12";"296.5";"14848710"
"07.06.2022 00:00:00";"297.42";"298.69";"294.52";"297.99";"15684380"
"08.06.2022 00:00:00";"298.8";"309.6";"298.16";"308";"40392440"
"09.06.2022 00:00:00";"310";"310.52";"303.2";"306.5";"26451350"
"10.06.2022 00:00:00";"306.48";"310.98";"305.06";"309.2";"20352100"
"14.06.2022 00:00:00";"308.98";"322.77";"307";"317.69";"47542290"
"15.06.2022 00:00:00";"319";"322.99";"314.11";"316.2";"33734980"
"16.06.2022 00:00:00";"316.5";"318.25";"314.5";"316.99";"23547120"
"17.06.2022 00:00:00";"315.7";"317.7";"313.5";"315.5";"16466090"
"20.06.2022 00:00:00";"316.06";"318";"311";"311.98";"21076640"
"21.06.2022 00:00:00";"312.31";"312.86";"300.77";"301.58";"50661420"
"22.06.2022 00:00:00";"300.1";"301.91";"294.36";"295.8";"48837190"
"23.06.2022 00:00:00";"295.81";"304.6";"291.1";"303.5";"46762610"
"24.06.2022 00:00:00";"304";"307.45";"295.55";"296";"35940500"
"27.06.2022 00:00:00";"296";"299.8";"295.1";"296.2";"22197920"
"28.06.2022 00:00:00";"296.9";"303.88";"293.22";"297.2";"39961760"
"29.06.2022 00:00:00";"297.91";"300.78";"293.8";"297.65";"34170360"
"30.06.2022 00:00:00";"299.5";"310.82";"200";"207";"308032430"
"01.07.2022 00:00:00";"200.48";"201.85";"186.2";"192.5";"114378500"
"04.07.2022 00:00:00";"191.99";"195.44";"181.2";"186.25";"82969140"
"05.07.2022 00:00:00";"186.25";"199.87";"185.2";"197.3";"76016250"
"06.07.2022 00:00:00";"197.78";"205.78";"194.44";"195.42";"82419920"
"07.07.2022 00:00:00";"195.42";"199.47";"192.36";"197.92";"43747570"
"08.07.2022 00:00:00";"200";"201.87";"196.57";"198";"28893760"
"11.07.2022 00:00:00";"198";"199.43";"188.79";"188.9";"46550690"
"12.07.2022 00:00:00";"189.15";"193";"184";"191.4";"46890990"
"13.07.2022 00:00:00";"191.22";"194";"185.3";"186";"33253510"
"14.07.2022 00:00:00";"186.37";"188.1";"183.11";"184.55";"29125140"
"15.07.2022 00:00:00";"184.6";"188.9";"183.22";"187.61";"23052570"
"18.07.2022 00:00:00";"189";"189.5";"185.52";"186.7";"16988830"
"19.07.2022 00:00:00";"186";"189.6";"184.6";"189.51";"22601570"
"20.07.2022 00:00:00";"190";"195.8";"190";"193.3";"44078600"
"21.07.2022 00:00:00";"194.65";"195.45";"188";"189.59";"27814900"
"22.07.2022 00:00:00";"189";"192.95";"188.6";"192.25";"17869300"
"25.07.2022 00:00:00";"192.6";"194.65";"190.56";"192";"22138550"
"26.07.2022 00:00:00";"192";"194.49";"191.2";"193.95";"20004890"
"27.07.2022 00:00:00";"194.5";"197.5";"194.1";"196.49";"28393430"
"28.07.2022 00:00:00";"198";"198.79";"195";"196.25";"22017040"
"29.07.2022 00:00:00";"196.25";"196.8";"193.5";"195.26";"14151520"
"01.08.2022 00:00:00";"194.5";"194.69";"192";"192";"13080650"
"02.08.2022 00:00:00";"191.56";"191.68";"186.8";"187.16";"24300060"
"03.08.2022 00:00:00";"187.51";"188.97";"186.31";"187.04";"12063310"
"04.08.2022 00:00:00";"187";"187.22";"184.3";"184.9";"13353850"
"05.08.2022 00:00:00";"184.7";"185.62";"175.75";"176.58";"49095300"
"08.08.2022 00:00:00";"180";"181.82";"177.25";"177.86";"33176870"
"09.08.2022 00:00:00";"178";"181.38";"175.2";"181.04";"24425460"
"10.08.2022 00:00:00";"181.04";"182.33";"178.53";"178.81";"20457670"
"11.08.2022 00:00:00";"179.49";"180.63";"173.51";"174.1";"26791740"
"12.08.2022 00:00:00";"174.5";"175.88";"172.29";"174.36";"20504730"
"15.08.2022 00:00:00";"174.01";"175.5";"172.4";"174.8";"18502690"
"16.08.2022 00:00:00";"175.5";"181.61";"174.7";"181.3";"33089780"
"17.08.2022 00:00:00";"181.9";"182.49";"176.4";"176.5";"24237120"
"18.08.2022 00:00:00";"176.3";"179.37";"175.5";"178.87";"16035660"
"19.08.2022 00:00:00";"178.78";"178.9";"176.6";"177.6";"9218560"
"22.08.2022 00:00:00";"177.4";"182.2";"176.88";"181.7";"22797150"
"23.08.2022 00:00:00";"182.39";"185.8";"182.1";"184.3";"26932120"
"24.08.2022 00:00:00";"184.7";"186.66";"182.19";"182.83";"17562350"
"25.08.2022 00:00:00";"183";"184.6";"180.8";"181.9";"14907210"
"26.08.2022 00:00:00";"181.7";"184.2";"180.5";"183.62";"13018100"
"29.08.2022 00:00:00";"183.15";"190";"182.65";"190";"30577150"
"30.08.2022 00:00:00";"190.45";"204.2";"190.45";"204";"112562060"
"31.08.2022 00:00:00";"224.4";"275.96";"224.4";"254.9";"239413560"
"01.09.2022 00:00:00";"258";"259.85";"247.62";"249.11";"83676830"
"02.09.2022 00:00:00";"249.68";"253.95";"246.22";"252.8";"37791570"
"05.09.2022 00:00:00";"251";"252.11";"248.55";"250";"30359680"
"06.09.2022 00:00:00";"249.99";"250.2";"241";"246";"51580940"
"07.09.2022 00:00:00";"245.8";"245.8";"241.55";"241.55";"31496650"
"08.09.2022 00:00:00";"241.55";"245.3";"237.84";"243.95";"39144110"
"09.09.2022 00:00:00";"244.48";"247.2";"242.16";"245.34";"27284440"
"12.09.2022 00:00:00";"243.99";"247";"241.06";"243.3";"31291710"
"13.09.2022 00:00:00";"243.9";"245.29";"241.8";"242.64";"21638060"
"14.09.2022 00:00:00";"242.29";"243.39";"240";"243.32";"19834970"
"15.09.2022 00:00:00";"243.32";"244.3";"241.91";"243.68";"22166490"
"16.09.2022 00:00:00";"243.64";"248.2";"241.83";"243.8";"46426900"
"19.09.2022 00:00:00";"243.19";"245.91";"242.71";"244.21";"21338940"
"20.09.2022 00:00:00";"242.4";"243.45";"200.01";"221.15";"213251680"
"21.09.2022 00:00:00";"196.5";"218.78";"192";"214.07";"100156140"
"22.09.2022 00:00:00";"215.01";"237.77";"215.01";"231.45";"126460980"
"23.09.2022 00:00:00";"233.4";"234.5";"222.22";"224.84";"62916290"
"26.09.2022 00:00:00";"219";"221.9";"200.62";"206";"103858500"
"27.09.2022 00:00:00";"211.36";"217.36";"207.12";"217.3";"81350390"
"28.09.2022 00:00:00";"217";"223.7";"208.66";"217.38";"83423270"
"29.09.2022 00:00:00";"219.5";"226.8";"210.51";"226.46";"70257170"
"30.09.2022 00:00:00";"231.68";"238.72";"189.42";"217.7";"245991510"
"03.10.2022 00:00:00";"219";"220.55";"213.63";"215.83";"50702010"
"04.10.2022 00:00:00";"216.48";"216.7";"208.8";"210.72";"49758590"
"05.10.2022 00:00:00";"211.5";"211.5";"202.85";"209.05";"53221220"
"06.10.2022 00:00:00";"210";"216.88";"209.06";"212.86";"51655640"
"07.10.2022 00:00:00";"212.84";"212.84";"195.01";"195.15";"101567600"
"10.10.2022 00:00:00";"181.26";"181.26";"137.1";"163.89";"117002020"
"11.10.2022 00:00:00";"163.89";"165.2";"159.62";"162.89";"33263090"
"12.10.2022 00:00:00";"163.5";"164";"160.31";"161.8";"18207590"
"13.10.2022 00:00:00";"161.69";"162.45";"159.48";"160.84";"19844500"
"14.10.2022 00:00:00";"161";"161.16";"158.64";"159.6";"15405020"
"17.10.2022 00:00:00";"160";"163.8";"159.6";"163.24";"26848530"
"18.10.2022 00:00:00";"164";"164.64";"159.1";"160.2";"20793190"
"19.10.2022 00:00:00";"159.1";"161.5";"157.4";"161.29";"23659150"
"20.10.2022 00:00:00";"161.69";"162.48";"160.15";"160.75";"14362750"
"21.10.2022 00:00:00";"160";"169.96";"159.03";"166.99";"35542660"
"24.10.2022 00:00:00";"168";"168.88";"164.82";"165.47";"25935680"
"25.10.2022 00:00:00";"166";"174.69";"164.22";"172.38";"47641350"
"26.10.2022 00:00:00";"173.16";"173.42";"168.7";"171.98";"34577420"
"27.10.2022 00:00:00";"172.5";"173.98";"171.3";"172.47";"23317060"
"28.10.2022 00:00:00";"171.89";"172.35";"169.41";"170.73";"29765070"
"31.10.2022 00:00:00";"170.73";"171.5";"169.21";"170.27";"16029910"
"01.11.2022 00:00:00";"170.9";"171.29";"169.75";"169.92";"16818990"
"02.11.2022 00:00:00";"169.92";"170.45";"167.1";"167.72";"18473590"
"03.11.2022 00:00:00";"167.01";"169.65";"166.68";"169.14";"18183990"
"07.11.2022 00:00:00";"171.01";"171.59";"169.52";"169.85";"22049230"
"08.11.2022 00:00:00";"170.05";"172";"169.17";"169.97";"25270830"
"09.11.2022 00:00:00";"169.84";"170.32";"166.15";"167.1";"19094240"
"10.11.2022 00:00:00";"167.5";"170.18";"167.18";"168.9";"23976360"
"11.11.2022 00:00:00";"169.27";"170.6";"167.51";"169.86";"16602030"
"14.11.2022 00:00:00";"170.84";"171.92";"166.51";"169.6";"30081630"
"15.11.2022 00:00:00";"171.08";"171.3";"161.79";"166.25";"33224560"
"16.11.2022 00:00:00";"166.6";"169.15";"166.6";"168.76";"14139420"
"17.11.2022 00:00:00";"168.8";"169.8";"168.01";"168.99";"10921310"
"18.11.2022 00:00:00";"169.2";"169.25";"167.51";"168.79";"10141290"
"21.11.2022 00:00:00";"168.55";"168.67";"167";"168.13";"10291110"
"22.11.2022 00:00:00";"167.89";"168.5";"167.45";"168.08";"9949620"
"23.11.2022 00:00:00";"168.2";"170.6";"167.5";"169.15";"18366230"
"24.11.2022 00:00:00";"169.41";"170.87";"168.6";"168.96";"10807160"
"25.11.2022 00:00:00";"169.48";"169.53";"168.1";"169.03";"10192570"
"28.11.2022 00:00:00";"168";"168.67";"167.52";"168.1";"9571790"
"29.11.2022 00:00:00";"168.59";"169";"167.92";"168.1";"9804330"
"30.11.2022 00:00:00";"167.99";"168.19";"167.6";"167.7";"11838510"
"01.12.2022 00:00:00";"167.99";"168.76";"166.31";"166.98";"11990650"
"02.12.2022 00:00:00";"167";"167.19";"164.18";"165.86";"20380560"
"05.12.2022 00:00:00";"165.59";"167.2";"164.58";"165.03";"12272960"
"06.12.2022 00:00:00";"165.02";"165.68";"163.12";"164.3";"13489070"
"07.12.2022 00:00:00";"164.3";"164.33";"162.7";"163.7";"11225820"
"08.12.2022 00:00:00";"163.56";"163.99";"162.71";"163";"8847010"
"09.12.2022 00:00:00";"163";"163.48";"162.4";"162.75";"8318520"
"12.12.2022 00:00:00";"163.24";"163.81";"161.85";"162.89";"13175480"
"13.12.2022 00:00:00";"162.96";"163.44";"162";"162.4";"8494600"
"14.12.2022 00:00:00";"162.26";"162.49";"160.25";"160.74";"13893850"
"15.12.2022 00:00:00";"160.74";"161.25";"157.72";"160.31";"22023150"
"16.12.2022 00:00:00";"160.89";"162.48";"159.95";"160.24";"26590830"
"19.12.2022 00:00:00";"159.9";"160.12";"157";"157.61";"19335040"
"20.12.2022 00:00:00";"157.49";"159.45";"157.38";"158.94";"15671170"
"21.12.2022 00:00:00";"159.44";"160";"156.5";"157.59";"16525360"
"22.12.2022 00:00:00";"157.69";"159";"157.12";"157.95";"10571570"
"23.12.2022 00:00:00";"157.95";"162.5";"157.22";"160.89";"23300170"
"26.12.2022 00:00:00";"161.73";"163.1";"160.8";"162.12";"15149270"
"27.12.2022 00:00:00";"162.46";"164.98";"161.98";"164.07";"20333960"
"28.12.2022 00:00:00";"164.25";"164.79";"161.81";"161.82";"13612100"
"29.12.2022 00:00:00";"161.8";"163.38";"161.74";"162.91";"9234560"
"30.12.2022 00:00:00";"162.91";"164";"161.8";"162.56";"11643310"
"03.01.2023 00:00:00";"163";"164.36";"162.33";"163.52";"6386140"
"04.01.2023 00:00:00";"163.48";"163.48";"162.06";"162.51";"6677170"
"05.01.2023 00:00:00";"162.5";"162.85";"160.71";"161.2";"7605990"
"06.01.2023 00:00:00";"161.2";"162.59";"161.1";"162.1";"5247160"
"09.01.2023 00:00:00";"162.99";"163.49";"161.88";"162.71";"9747070"
"10.01.2023 00:00:00";"162.71";"162.98";"161.44";"162.1";"7348430"
"11.01.2023 00:00:00";"162.05";"167.19";"161.7";"165.83";"25247100"
"12.01.2023 00:00:00";"165.71";"165.79";"163.75";"164.17";"11374610"
"13.01.2023 00:00:00";"164.3";"165.73";"163.5";"164.56";"12251190"
"16.01.2023 00:00:00";"165.1";"166.8";"164.9";"165.8";"14684580"
"17.01.2023 00:00:00";"165.8";"165.92";"162";"162.33";"18071260"
"18.01.2023 00:00:00";"162.52";"163.96";"160.81";"162.18";"14474410"
"19.01.2023 00:00:00";"161.99";"162.49";"160.01";"160.53";"21624280"
"20.01.2023 00:00:00";"160.56";"161.45";"158.55";"158.85";"16523360"
"23.01.2023 00:00:00";"158.85";"160.49";"158.2";"160.06";"15094450"
"24.01.2023 00:00:00";"160.3";"160.83";"157.44";"157.88";"16620430"
"25.01.2023 00:00:00";"157.9";"159.13";"156.71";"158.99";"15570640"
"26.01.2023 00:00:00";"159.12";"159.43";"157.13";"157.58";"12385230"
"27.01.2023 00:00:00";"157.58";"159.33";"156.91";"159.08";"12293860"
"30.01.2023 00:00:00";"159.08";"159.67";"157.7";"158.41";"10740220"
